attribute_index,attribute_name,attribute_family,eligible,observed_test,positives_test,negatives_test,native_target_ap_mean,aligned_source_ap_mean,unaligned_source_ap_mean,native_source_ap_mean,aligned_minus_native_target_ap
169,has_under_tail_color::iridescent,has_under_tail_color,True,4343,65,4278,0.06982290606529129,0.04064854411716045,0.01752135149372127,0.0619940029153659,-0.02917436194813084
170,has_under_tail_color::purple,has_under_tail_color,False,4343,18,4325,,,,,
171,has_under_tail_color::rufous,has_under_tail_color,True,4343,52,4291,0.13306929664411232,0.04057397825983005,0.011726433923769921,0.12031601933554736,-0.09249531838428227
172,has_under_tail_color::grey,has_under_tail_color,True,4343,1213,3130,0.45238632133501644,0.39428127930157786,0.3232377745464462,0.46204671797996155,-0.05810504203343858
173,has_under_tail_color::yellow,has_under_tail_color,True,4343,383,3960,0.44374315670368414,0.35503296277277724,0.07392559366980428,0.4785334899808622,-0.0887101939309069
174,has_under_tail_color::olive,has_under_tail_color,True,4343,125,4218,0.20156550539857698,0.14912216073605172,0.04251618797736305,0.23406453969975716,-0.05244334466252526
175,has_under_tail_color::green,has_under_tail_color,True,4343,56,4287,0.11156266227330244,0.09293155854596541,0.011440731540614802,0.09419589996229259,-0.018631103727337034
176,has_under_tail_color::pink,has_under_tail_color,False,4343,23,4320,,,,,
177,has_under_tail_color::orange,has_under_tail_color,True,4343,109,4234,0.16002322714565642,0.05471967886689756,0.0541881981693868,0.17339093861682542,-0.10530354827875886
178,has_under_tail_color::black,has_under_tail_color,True,4343,1808,2535,0.7362923031229094,0.6225251387622911,0.36822334895957326,0.7359845761803872,-0.11376716436061829
179,has_under_tail_color::white,has_under_tail_color,True,4343,1034,3309,0.5712053270726952,0.49667007297299104,0.2847324929791135,0.5708719221555375,-0.07453525409970418
180,has_under_tail_color::red,has_under_tail_color,True,4343,83,4260,0.3740535235752744,0.1689225158852013,0.022845809308764564,0.3596284345920592,-0.20513100769007309
181,has_under_tail_color::buff,has_under_tail_color,True,4343,694,3649,0.4173599289184716,0.3544613403105391,0.1638297830509504,0.4365686160328547,-0.06289858860793252
182,has_nape_color::blue,has_nape_color,True,5367,289,5078,0.6758103867275855,0.4872262060059362,0.03412623808061982,0.6862219276479538,-0.18858418072164934
183,has_nape_color::brown,has_nape_color,True,5367,1012,4355,0.5503986682029076,0.4827080856824531,0.16450854197413192,0.5394849711468359,-0.06769058252045451
184,has_nape_color::iridescent,has_nape_color,True,5367,119,5248,0.1314376783348453,0.09092620235084263,0.018954220409826594,0.1339671568919288,-0.04051147598400266
185,has_nape_color::purple,has_nape_color,True,5367,34,5333,0.06311759787864879,0.05219900175170433,0.005195711570106293,0.07263576912704853,-0.010918596126944458
186,has_nape_color::rufous,has_nape_color,True,5367,80,5287,0.17733491252721256,0.06727613807522621,0.015385478463149162,0.26551085099708527,-0.11005877445198635
187,has_nape_color::grey,has_nape_color,True,5367,1427,3940,0.5807563308421109,0.5262942032965229,0.2989086784987289,0.5987049542145232,-0.05446212754558799
188,has_nape_color::yellow,has_nape_color,True,5367,464,4903,0.675802554361735,0.5636900659641619,0.055466019687840505,0.7150768065175966,-0.11211248839757304
189,has_nape_color::olive,has_nape_color,True,5367,183,5184,0.24659322773900255,0.1611253809230557,0.04004566723961776,0.2342884989310964,-0.08546784681594685
190,has_nape_color::green,has_nape_color,True,5367,80,5287,0.24849432579337827,0.09907832868502865,0.014904702180693608,0.19283857900003493,-0.14941599710834963
191,has_nape_color::pink,has_nape_color,True,5367,33,5334,0.021064378643641784,0.009280546076491456,0.009614011841121099,0.02341401069351102,-0.011783832567150328
192,has_nape_color::orange,has_nape_color,True,5367,126,5241,0.14076197390131084,0.11953646430987375,0.030307859454301773,0.1565881386286693,-0.021225509591437097
193,has_nape_color::black,has_nape_color,True,5367,1507,3860,0.6924671604324686,0.650423835271115,0.25324236530321864,0.7212684123534839,-0.04204332516135356
194,has_nape_color::white,has_nape_color,True,5367,1274,4093,0.6433431738592009,0.5711739362324703,0.33253154932581713,0.671086214777872,-0.07216923762673066
195,has_nape_color::red,has_nape_color,True,5367,199,5168,0.6098442640687607,0.41406044541779885,0.034631906343755216,0.6447526104748323,-0.19578381865096184
196,has_nape_color::buff,has_nape_color,True,5367,889,4478,0.45736394268038494,0.41972119392880974,0.1446414932365872,0.4737662120209909,-0.037642748751575195
197,has_belly_color::blue,has_belly_color,True,5144,144,5000,0.5378999409029807,0.283688353063543,0.023429411823756713,0.5486815972737393,-0.25421158783943765
198,has_belly_color::brown,has_belly_color,True,5144,513,4631,0.36767398616240404,0.32310949055398364,0.09773774411019868,0.3790169987791364,-0.04456449560842041
199,has_belly_color::iridescent,has_belly_color,True,5144,81,5063,0.08806754236366901,0.06109219485830997,0.01581454235638538,0.10747406245143594,-0.026975347505359043
200,has_belly_color::purple,has_belly_color,False,5144,19,5125,,,,,
201,has_belly_color::rufous,has_belly_color,True,5144,79,5065,0.15405075104792232,0.043017251194382856,0.026040811608726566,0.14677555293580208,-0.11103349985353947
202,has_belly_color::grey,has_belly_color,True,5144,996,4148,0.458540752984251,0.3244909589804677,0.1902118267695922,0.4826457127530851,-0.1340497940037833
203,has_belly_color::yellow,has_belly_color,True,5144,844,4300,0.8468363990691046,0.6505280991652141,0.10921958580818847,0.8388318996428332,-0.19630829990389043
204,has_belly_color::olive,has_belly_color,True,5144,117,5027,0.24617903474617883,0.15887775578670515,0.028604313206508025,0.28170623840945563,-0.08730127895947368
205,has_belly_color::green,has_belly_color,True,5144,68,5076,0.18699905725688631,0.11345386910498212,0.012191105057828666,0.18961020286161745,-0.0735451881519042
206,has_belly_color::pink,has_belly_color,True,5144,31,5113,0.009614037168107175,0.01938485093593331,0.008414834424743502,0.011816423618643166,0.009770813767826134
207,has_belly_color::orange,has_belly_color,True,5144,165,4979,0.25985273589669555,0.11666922117132458,0.05127063871020034,0.2756066038802964,-0.14318351472537097
208,has_belly_color::black,has_belly_color,True,5144,852,4292,0.6923632110644636,0.6193102619573396,0.14301327356634227,0.7123840805509029,-0.07305294910712401
209,has_belly_color::white,has_belly_color,True,5144,2167,2977,0.7687444129230451,0.7276383704770805,0.4536303463370821,0.7871789464064853,-0.04110604244596461
210,has_belly_color::red,has_belly_color,True,5144,200,4944,0.6513375553846378,0.49821988084916724,0.15381404192962175,0.6633280362807934,-0.15311767453547054
211,has_belly_color::buff,has_belly_color,True,5144,948,4196,0.4998528180488096,0.429508015980811,0.16377723175770423,0.5169643176761713,-0.07034480206799859
212,has_wing_shape::rounded-wings,has_wing_shape,True,3830,1653,2177,0.5033005813442353,0.47578793945632203,0.39826988694799315,0.5072469415866075,-0.027512641887913247
213,has_wing_shape::pointed-wings,has_wing_shape,True,3830,1163,2667,0.3688728538137342,0.341116038841766,0.3153631132596623,0.3677931110101527,-0.02775681497196819
214,has_wing_shape::broad-wings,has_wing_shape,True,3830,335,3495,0.1435737286138096,0.12025445673912985,0.07794576104396982,0.1403354945805145,-0.023319271874679748
215,has_wing_shape::tapered-wings,has_wing_shape,True,3830,470,3360,0.17366878253445497,0.13001328680984683,0.11982152836180808,0.17874220585044662,-0.04365549572460814
216,has_wing_shape::long-wings,has_wing_shape,True,3830,379,3451,0.31376740379440166,0.281466022379759,0.11485439428623272,0.3050861596368123,-0.03230138141464267
217,has_size::large_(16_-_32_in),has_size,True,5794,208,5586,0.1744324554732544,0.12511277690470562,0.039130302412133625,0.16202786850405201,-0.04931967856854877
218,has_size::small_(5_-_9_in),has_size,True,5794,2958,2836,0.656911586582972,0.6271356656583549,0.5553701613404947,0.6663387438754323,-0.029775920924617116
219,has_size::very_large_(32_-_72_in),has_size,True,5794,96,5698,0.26258151426944526,0.1596050026723991,0.015336634401704704,0.32795093908415396,-0.10297651159704616
220,has_size::medium_(9_-_16_in),has_size,True,5794,1148,4646,0.6358959344660419,0.4876120644827571,0.22131081237216438,0.6639467790780313,-0.14828386998328474
221,has_size::very_small_(3_-_5_in),has_size,True,5794,1384,4410,0.45978444007604347,0.35463631101443677,0.1879062529258801,0.45050671825439315,-0.1051481290616067
222,has_shape::upright-perching_water-like,has_shape,True,5794,125,5669,0.11482934119676677,0.0646021294142789,0.030740730904382063,0.12510971372059018,-0.050227211782487874
223,has_shape::chicken-like-marsh,has_shape,True,5794,95,5699,0.04224556030970893,0.04104941584417687,0.022844987692735998,0.05182548930845928,-0.0011961444655320536
224,has_shape::long-legged-like,has_shape,True,5794,64,5730,0.19612928228439191,0.09833187209945862,0.0131685347979346,0.24471704581063153,-0.09779741018493329
225,has_shape::duck-like,has_shape,True,5794,354,5440,0.6523333401320989,0.43569038746613753,0.08379340044907424,0.6643100646907631,-0.21664295266596134
226,has_shape::owl-like,has_shape,False,5794,26,5768,,,,,
227,has_shape::gull-like,has_shape,True,5794,404,5390,0.4128103735692785,0.39540503321263387,0.08556587007661218,0.45050484564919263,-0.01740534035664465
228,has_shape::hummingbird-like,has_shape,True,5794,320,5474,0.3486813616899391,0.07739731285515822,0.04644824874276841,0.3113420301786253,-0.27128404883478086
229,has_shape::pigeon-like,has_shape,True,5794,370,5424,0.10055589724195854,0.07189771254487945,0.06076491118493027,0.11266257560879547,-0.028658184697079092
230,has_shape::tree-clinging-like,has_shape,True,5794,365,5429,0.4010391346598771,0.22234618706196443,0.06878643379178387,0.4294916189243779,-0.17869294759791268
231,has_shape::hawk-like,has_shape,True,5794,189,5605,0.1400869628277984,0.043526690606522186,0.029365925237498713,0.14845692737213761,-0.09656027222127621
232,has_shape::sandpiper-like,has_shape,True,5794,312,5482,0.1073744606797703,0.06961546541558898,0.05143830563772528,0.12355981279052959,-0.03775899526418132
233,has_shape::upland-ground-like,has_shape,True,5794,132,5662,0.040119839273972314,0.02887322078728654,0.02312124327050562,0.05367766084233337,-0.011246618486685775
234,has_shape::swallow-like,has_shape,True,5794,211,5583,0.07809966341032153,0.07607504600234852,0.035768099623485025,0.08560105701408388,-0.002024617407973009
235,has_shape::perching-like,has_shape,True,5794,2827,2967,0.7424715857185249,0.6872806502475282,0.49638592095874373,0.7571508067449433,-0.05519093547099674
236,has_back_pattern::solid,has_back_pattern,True,4520,2115,2405,0.6867362387940453,0.6527403718223865,0.49038901230175336,0.7048734854871006,-0.033995866971658795
237,has_back_pattern::spotted,has_back_pattern,True,4520,356,4164,0.3765805576589222,0.2733216179929866,0.06375932596196894,0.37995896191609935,-0.10325893966593558
238,has_back_pattern::striped,has_back_pattern,True,4520,898,3622,0.43011853194787186,0.32722217641041335,0.17843469351604493,0.4608305495633158,-0.10289635553745852
239,has_back_pattern::multi-colored,has_back_pattern,True,4520,1151,3369,0.35573506718325465,0.28490392456383173,0.2534392741433538,0.36777585173936356,-0.07083114261942292
240,has_tail_pattern::solid,has_tail_pattern,True,4405,2077,2328,0.6694969763011214,0.6476053246354778,0.487248150810076,0.696679929378964,-0.021891651665643552
241,has_tail_pattern::spotted,has_tail_pattern,True,4405,263,4142,0.22067387586212797,0.1417137265687607,0.05676272735432295,0.2645672510612077,-0.07896014929336728
242,has_tail_pattern::striped,has_tail_pattern,True,4405,708,3697,0.27255490503856955,0.2271248677722273,0.14941071993928473,0.3046944039824785,-0.04543003726634226
243,has_tail_pattern::multi-colored,has_tail_pattern,True,4405,1357,3048,0.4015170181299349,0.36112607889953224,0.30093010812729215,0.4390294576956676,-0.040390939230402656
244,has_belly_pattern::solid,has_belly_pattern,True,5105,3321,1784,0.822389553928758,0.7951964010016059,0.6162963553607108,0.832462190338554,-0.027193152927152076
245,has_belly_pattern::spotted,has_belly_pattern,True,5105,298,4807,0.29582172824286534,0.19414562815021486,0.04018657870092297,0.30200506711922115,-0.10167610009265049
246,has_belly_pattern::striped,has_belly_pattern,True,5105,566,4539,0.328996882726318,0.25542797928051286,0.08637812332730539,0.35808244383074966,-0.07356890344580513
247,has_belly_pattern::multi-colored,has_belly_pattern,True,5105,920,4185,0.26907914009135125,0.17542398707460202,0.18294101242658975,0.3070427662708646,-0.09365515301674923
248,has_primary_color::blue,has_primary_color,True,5794,367,5427,0.6488307693283482,0.4347133291224531,0.038569122717712484,0.6567701097425891,-0.21411744020589507
249,has_primary_color::brown,has_primary_color,True,5794,1437,4357,0.629881366004936,0.555384255300172,0.23253831821294013,0.6167859829693103,-0.07449711070476406
250,has_primary_color::iridescent,has_primary_color,True,5794,110,5684,0.0742376842536054,0.058027547834661894,0.01764165094536982,0.09325380599615132,-0.016210136418943505
251,has_primary_color::purple,has_primary_color,True,5794,44,5750,0.021681687694696326,0.011999738572962436,0.007369695938403903,0.026380693147190958,-0.00968194912173389
252,has_primary_color::rufous,has_primary_color,True,5794,107,5687,0.17015685428789826,0.07717389187298965,0.018682309552494065,0.15422828680153558,-0.09298296241490861
253,has_primary_color::grey,has_primary_color,True,5794,1728,4066,0.5936289070317199,0.511011935605022,0.3440770586801955,0.5819043061120721,-0.08261697142669788
254,has_primary_color::yellow,has_primary_color,True,5794,901,4893,0.8156884357478276,0.663844020104307,0.11074795570476965,0.820683911827628,-0.15184441564352058
255,has_primary_color::olive,has_primary_color,True,5794,248,5546,0.31691495812968024,0.22595224341319625,0.048711410795776386,0.3102538819855457,-0.09096271471648398
256,has_primary_color::green,has_primary_color,True,5794,107,5687,0.2746169579345416,0.16495981200337365,0.016544478354553954,0.25776627453203577,-0.10965714593116796
257,has_primary_color::pink,has_primary_color,True,5794,45,5749,0.015615773750407087,0.015623354024924346,0.008698778302095755,0.0144691766002086,7.580274517259705e-06
258,has_primary_color::orange,has_primary_color,True,5794,228,5566,0.25375503127679133,0.15402840832881276,0.06135615162677353,0.2637517432850973,-0.09972662294797857
259,has_primary_color::black,has_primary_color,True,5794,2060,3734,0.7384316473703544,0.6616550644026368,0.3043737436349359,0.7433007735212673,-0.07677658296771761
260,has_primary_color::white,has_primary_color,True,5794,1680,4114,0.6723281592633908,0.6164294602305723,0.3163051342013562,0.6769463730691289,-0.05589869903281852
261,has_primary_color::red,has_primary_color,True,5794,232,5562,0.5906339459943563,0.4525684588764832,0.053716335473217726,0.6333105077039418,-0.13806548711787303
262,has_primary_color::buff,has_primary_color,True,5794,1109,4685,0.5134315105780958,0.4617481994366338,0.21901497721457405,0.5132728389347234,-0.05168331114146196
263,has_leg_color::blue,has_leg_color,True,4785,77,4708,0.10048625937396496,0.08488606263244869,0.015469603495981157,0.10469142874958921,-0.015600196741516276
264,has_leg_color::brown,has_leg_color,True,4785,446,4339,0.16169670006487358,0.1502344630338058,0.10432893501169789,0.1692918834645082,-0.011462237031067773
265,has_leg_color::iridescent,has_leg_color,True,4785,22,4763,0.004904555091747169,0.007293552070671181,0.006306911374120143,0.006875776922634158,0.002388996978924012
266,has_leg_color::purple,has_leg_color,True,4785,23,4762,0.005286797902943049,0.004477763617530795,0.004882466484393852,0.0050137610523367905,-0.0008090342854122539
267,has_leg_color::rufous,has_leg_color,True,4785,66,4719,0.04262393382028466,0.05411994735503549,0.02659346356219832,0.04703301992728738,0.011496013534750826
268,has_leg_color::grey,has_leg_color,True,4785,1467,3318,0.46475915279211544,0.4216778588862279,0.30904139857976104,0.5066081672121853,-0.04308129390588755
269,has_leg_color::yellow,has_leg_color,True,4785,107,4678,0.07911183729835804,0.09626525215464733,0.024104509884328308,0.15566155074073534,0.017153414856289295
270,has_leg_color::olive,has_leg_color,False,4785,29,4756,,,,,
271,has_leg_color::green,has_leg_color,False,4785,7,4778,,,,,
272,has_leg_color::pink,has_leg_color,True,4785,147,4638,0.11376441789771956,0.07216733981527589,0.033747756614816084,0.1143074068849617,-0.04159707808244367
273,has_leg_color::orange,has_leg_color,True,4785,478,4307,0.2983023284007284,0.19872465309033932,0.11349756404336134,0.3592696203057651,-0.09957767531038908
274,has_leg_color::black,has_leg_color,True,4785,1423,3362,0.5560849329346348,0.4227196017432697,0.33639589872503617,0.6151614677102781,-0.13336533119136507
275,has_leg_color::white,has_leg_color,True,4785,191,4594,0.07407149534777384,0.047781259409974554,0.03881677781584174,0.07817645745898194,-0.026290235937799285
276,has_leg_color::red,has_leg_color,True,4785,167,4618,0.24083747997187627,0.19522538537926346,0.04943574123778528,0.30153272435479117,-0.04561209459261281
277,has_leg_color::buff,has_leg_color,True,4785,957,3828,0.37039229194017037,0.29007245586406505,0.1960510134716918,0.4119486316682205,-0.08031983607610532
278,has_bill_color::blue,has_bill_color,True,5672,151,5521,0.21063297087607963,0.18876135469386132,0.021702856105908237,0.17869027199300835,-0.021871616182218306
279,has_bill_color::brown,has_bill_color,True,5672,488,5184,0.22761757929457338,0.17948274404748363,0.09391883731527848,0.21943324007722445,-0.04813483524708975
280,has_bill_color::iridescent,has_bill_color,True,5672,53,5619,0.010765589466846099,0.009428999764154893,0.009659094124110475,0.012144963367728889,-0.0013365897026912064
281,has_bill_color::purple,has_bill_color,False,5672,17,5655,,,,,
282,has_bill_color::rufous,has_bill_color,True,5672,81,5591,0.08250854570332097,0.06172979172378083,0.019827561066755695,0.11787856963093539,-0.02077875397954014
283,has_bill_color::grey,has_bill_color,True,5672,1583,4089,0.4078236374211027,0.34146048102774657,0.302365121146961,0.41389088278434294,-0.06636315639335616
284,has_bill_color::yellow,has_bill_color,True,5672,336,5336,0.36047797906756646,0.23751535646951877,0.04805409213564818,0.42782676684315196,-0.12296262259804769
285,has_bill_color::olive,has_bill_color,True,5672,34,5638,0.015522745380952118,0.011079757577647365,0.013903703218211366,0.019250675301576346,-0.004442987803304753
286,has_bill_color::green,has_bill_color,False,5672,14,5658,,,,,
287,has_bill_color::pink,has_bill_color,True,5672,53,5619,0.01894745967080594,0.013433026101876827,0.010926319769328136,0.021584042395382537,-0.005514433568929111
288,has_bill_color::orange,has_bill_color,True,5672,392,5280,0.2829663797273696,0.21347386378371302,0.06466768026764144,0.35111865535672737,-0.06949251594365657
289,has_bill_color::black,has_bill_color,True,5672,2575,3097,0.704200510575762,0.5663674545920336,0.4189887017958859,0.7362672603411944,-0.13783305598372841
290,has_bill_color::white,has_bill_color,True,5672,319,5353,0.10319900970357873,0.06672893397907449,0.054415501878301555,0.1337268820700415,-0.03647007572450424
291,has_bill_color::red,has_bill_color,True,5672,202,5470,0.34418593418365834,0.24819973225975658,0.04424033861943163,0.35849350597764634,-0.09598620192390175
292,has_bill_color::buff,has_bill_color,True,5672,823,4849,0.3458647072327945,0.27213936882708883,0.13046803713238378,0.3803258896215825,-0.07372533840570566
293,has_crown_color::blue,has_crown_color,True,5527,317,5210,0.7177819122889696,0.5038082272855939,0.033211122821047386,0.718404554493958,-0.21397368500337566
294,has_crown_color::brown,has_crown_color,True,5527,1078,4449,0.5763999037069791,0.4906440676259134,0.18931035419630482,0.5869293188351848,-0.08575583608106574
295,has_crown_color::iridescent,has_crown_color,True,5527,129,5398,0.10773921413927849,0.08594194780344297,0.018792453522992244,0.13197308861157064,-0.021797266335835522
296,has_crown_color::purple,has_crown_color,True,5527,36,5491,0.038710171827773,0.015382863332805977,0.005953110714836412,0.05950514057177949,-0.02332730849496702
297,has_crown_color::rufous,has_crown_color,True,5527,97,5430,0.18291050589075922,0.08371001182815377,0.015236470614415996,0.22489546789193274,-0.09920049406260545
298,has_crown_color::grey,has_crown_color,True,5527,1246,4281,0.52265188410769,0.47474483117354394,0.2096791826053806,0.5527054143662365,-0.0479070529341461
299,has_crown_color::yellow,has_crown_color,True,5527,407,5120,0.5491877258639942,0.4798418893874616,0.051666910563774884,0.606684624833569,-0.06934583647653264
300,has_crown_color::olive,has_crown_color,True,5527,142,5385,0.24415255559523183,0.19845517149502112,0.026714901882785393,0.22064718308768433,-0.04569738410021071
301,has_crown_color::green,has_crown_color,True,5527,66,5461,0.2591820596995015,0.14301177631871825,0.011012594950227907,0.24015639203787145,-0.11617028338078322
302,has_crown_color::pink,has_crown_color,False,5527,36,5491,,,,,
303,has_crown_color::orange,has_crown_color,True,5527,153,5374,0.10472954619399968,0.09030633797193774,0.028999381784165522,0.13563369239264467,-0.014423208222061945
304,has_crown_color::black,has_crown_color,True,5527,1855,3672,0.7323412652990505,0.6821221185273851,0.32289083160159643,0.7669405428472403,-0.05021914677166539
305,has_crown_color::white,has_crown_color,True,5527,712,4815,0.6124025986273466,0.5221007408860313,0.17953942644669754,0.6495624884479406,-0.09030185774131527
306,has_crown_color::red,has_crown_color,True,5527,297,5230,0.7049586737589565,0.5039658248378743,0.04080707490996744,0.7238127582720342,-0.20099284892108216
307,has_crown_color::buff,has_crown_color,True,5527,718,4809,0.3764993874377379,0.34554528782187505,0.11192942754955186,0.4006516032023327,-0.030954099615862873
308,has_wing_pattern::solid,has_wing_pattern,True,5175,1650,3525,0.6064793113447401,0.5744708678797451,0.31701296129409384,0.6448673765942805,-0.032008443464994984
309,has_wing_pattern::spotted,has_wing_pattern,True,5175,430,4745,0.39406719377040267,0.3107634093401176,0.06499031283932397,0.4007860769094701,-0.08330378443028508
310,has_wing_pattern::striped,has_wing_pattern,True,5175,1303,3872,0.4423587323084721,0.34011670313180054,0.23165904344185667,0.468201526953577,-0.10224202917667158
311,has_wing_pattern::multi-colored,has_wing_pattern,True,5175,1792,3383,0.5011143714382633,0.43458970359122234,0.3295849439316288,0.5376689462908493,-0.06652466784704097
